episode,dataset,dataset_name,task_id,dataset_id,split_type,reward,loss,epsilon,f1,pipeline,invalid_count,pipeline_length,cache_hit
651,kc2,kc2,3913,1063,train,0.6661702127659574,0.006077631143853068,0.05,0.6861702127659575,['random_forest'],0,1,False
652,ozone-level-8hr,ozone-level-8hr,9978,1487,train,0.6017650962176508,0.012406396912410855,0.05,0.6217650962176509,['random_forest'],0,1,True
653,cmc,cmc,23,23,train,0.47920441213862724,0.01174008147791028,0.05,0.49920441213862726,['random_forest'],0,1,True
654,semeion,semeion,9964,1501,train,0.9043148073721086,0.010353880003094673,0.05,0.9243148073721086,['random_forest'],0,1,False
655,mfeat-factors,mfeat-factors,12,12,train,0.9445847245627411,0.0077688503079116344,0.05,0.9645847245627411,['random_forest'],0,1,True
656,numerai28.6,numerai28.6,167120,23517,train,0.4881982844892714,0.014556001638993621,0.05,0.5081982844892714,['random_forest'],0,1,True
657,jungle_chess_2pcs_raw_endgame_complete,jungle_chess_2pcs_raw_endgame_complete,167119,41027,train,0.7287484216304789,0.011784324888139963,0.05,0.7487484216304789,['svm'],0,1,True
658,balance-scale,balance-scale,11,11,train,0.5532008431195423,0.006068165763281286,0.05,0.5732008431195423,['random_forest'],0,1,True
659,car,car,146821,40975,train,0.913771772421513,0.009559216676279902,0.05,0.933771772421513,['random_forest'],0,1,True
660,har,har,14970,1478,train,0.9440564175807428,0.01695183990523219,0.05,0.9640564175807428,['knn'],0,1,True
661,ilpd,ilpd,9971,1480,train,0.3951785714285714,0.014836602611467242,0.05,0.4151785714285714,['svm'],0,1,True
662,mfeat-pixel,mfeat-pixel,146824,40979,train,0.9577970195141666,0.009164376184344292,0.05,0.9777970195141666,['knn'],0,1,True
663,analcatdata_authorship,analcatdata_authorship,3549,458,train,0.9700686168291802,0.013112858636304736,0.05,0.9900686168291802,['random_forest'],0,1,True
664,car,car,146821,40975,train,0.913771772421513,0.013996560592204332,0.05,0.933771772421513,['random_forest'],0,1,True
665,credit-approval,credit-approval,29,29,train,0.7498989898989898,0.01404604222625494,0.05,0.7898989898989899,"['standard_scaler', 'random_forest']",0,2,False
666,numerai28.6,numerai28.6,167120,23517,train,0.4792985840614512,0.011721072097619375,0.05,0.5192985840614512,"['standard_scaler', 'svm']",0,2,False
667,semeion,semeion,9964,1501,train,0.9043148073721086,0.014857026748359203,0.05,0.9243148073721086,['random_forest'],0,1,True
668,blood-transfusion-service-center,blood-transfusion-service-center,10101,1464,train,0.5984037418520176,0.01226385279248158,0.05,0.6384037418520176,"['standard_scaler', 'random_forest']",0,2,False
669,wilt,wilt,146820,40983,train,0.8517817896389326,0.006358130369335413,0.05,0.8717817896389326,['random_forest'],0,1,True
670,bank-marketing,bank-marketing,14965,1461,train,0.6822078448838959,0.01144673302769661,0.05,0.7222078448838959,"['standard_scaler', 'random_forest']",0,2,False
671,credit-g,credit-g,31,31,train,0.6430628803245436,0.009405245694021383,0.05,0.6830628803245437,"['standard_scaler', 'random_forest']",0,2,True
672,cylinder-bands,cylinder-bands,14954,6332,train,0.5893889085128929,0.02019001233081023,0.05,0.629388908512893,"['feature_selection', 'knn']",0,2,False
673,sick,sick,3021,38,train,0.8878153653122285,0.009057536721229553,0.05,0.9078153653122285,['random_forest'],0,1,True
674,banknote-authentication,banknote-authentication,10093,1462,train,0.9767240922342963,0.011059515411034226,0.05,0.9967240922342964,['svm'],0,1,True
675,dresses-sales,dresses-sales,125920,23381,train,0.5392907801418438,0.01937861810438335,0.05,0.5992907801418439,"['feature_selection', 'minmax_scaler', 'knn']",0,3,True
676,adult,adult,7592,1590,train,0.749611815942818,0.02274031937122345,0.05,0.789611815942818,"['minmax_scaler', 'random_forest']",0,2,True
677,CIFAR_10,CIFAR_10,167124,40927,train,0.2833131798032224,0.017248704408605892,0.05,0.32331317980322244,"['minmax_scaler', 'knn']",0,2,True
678,jungle_chess_2pcs_raw_endgame_complete,jungle_chess_2pcs_raw_endgame_complete,167119,41027,train,0.681091931379837,0.013849792070686817,0.05,0.7210919313798371,"['minmax_scaler', 'random_forest']",0,2,True
679,tic-tac-toe,tic-tac-toe,49,50,train,0.9126211888572056,0.010992255682746569,0.05,0.9526211888572056,"['minmax_scaler', 'random_forest']",0,2,False
680,climate-model-simulation-crashes,climate-model-simulation-crashes,146819,40994,train,0.5217816091954023,0.013281901056567827,0.05,0.5617816091954023,"['minmax_scaler', 'random_forest']",0,2,False
681,kc2,kc2,3913,1063,train,0.6461702127659574,0.011691859302421411,0.05,0.6861702127659575,"['minmax_scaler', 'random_forest']",0,2,True
682,dna,dna,167140,40670,train,0.9269010386258641,0.019909868948161602,0.05,0.9469010386258642,['random_forest'],0,1,True
683,eucalyptus,eucalyptus,2079,188,train,0.5836357305686019,0.013130964012816548,0.05,0.6036357305686019,['random_forest'],0,1,True
684,mfeat-factors,mfeat-factors,12,12,train,0.8557700906395882,0.01721595972776413,0.05,0.8757700906395882,['svm'],0,1,True
685,cmc,cmc,23,23,train,0.3414652014652015,0.009912763256579638,0.05,0.3614652014652015,['svm'],0,1,True
686,first-order-theorem-proving,first-order-theorem-proving,9985,1475,train,0.3428522557498767,0.016093307174742222,0.05,0.36285225574987673,['svm'],0,1,True
687,electricity,electricity,219,151,train,0.7432443368921977,0.009166523115709424,0.05,0.7632443368921977,['svm'],0,1,True
688,analcatdata_dmft,analcatdata_dmft,3560,469,train,0.15291243663309392,0.015680579002946615,0.05,0.17291243663309394,['random_forest'],0,1,True
689,mfeat-zernike,mfeat-zernike,22,22,train,0.7660314682126085,0.013074256014078856,0.05,0.7860314682126085,['random_forest'],0,1,True
690,letter,letter,6,6,train,0.9025431061109469,0.009391248924657702,0.05,0.9225431061109469,['svm'],0,1,True
691,nomao,nomao,9977,1486,train,0.9399563281918575,0.019508687779307365,0.05,0.9599563281918575,['random_forest'],0,1,True
692,kr-vs-kp,kr-vs-kp,3,3,train,0.9716352552468706,0.01407467806711793,0.05,0.9916352552468706,['random_forest'],0,1,True
693,wall-robot-navigation,wall-robot-navigation,9960,1497,train,0.9478933336618712,0.010235479877640804,0.05,0.9878933336618713,"['minmax_scaler', 'random_forest']",0,2,False
694,MiceProtein,MiceProtein,146800,40966,train,0.972156862745098,0.010647119721397758,0.05,0.9921568627450981,['random_forest'],0,1,False
695,Fashion-MNIST,Fashion-MNIST,146825,40996,train,0.8646323077354003,0.007237022276967764,0.05,0.8846323077354004,['svm'],0,1,True
696,balance-scale,balance-scale,11,11,train,0.5824760649495669,0.009979352355003357,0.05,0.622476064949567,"['minmax_scaler', 'svm']",0,2,False
697,GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,14969,4538,train,0.38070274828896256,0.010885509429499507,0.05,0.4007027482889626,['svm'],0,1,True
698,vowel,vowel,3022,307,train,0.8908934570440404,0.019604241591878235,0.05,0.9508934570440405,"['feature_selection', 'minmax_scaler', 'random_forest']",0,3,False
699,pc4,pc4,3902,1049,train,0.6458176260825267,0.010326871648430824,0.05,0.6658176260825267,['random_forest'],0,1,True
700,mfeat-fourier,mfeat-fourier,14,14,train,0.8356033166401582,0.013668925035744905,0.05,0.8556033166401582,['svm'],0,1,True
701,cnae-9,cnae-9,9981,1468,train,0.8864438290727232,0.006755568087100983,0.05,0.9064438290727233,['svm'],0,1,True
702,isolet,isolet,3481,300,train,0.946933827324566,0.015485885553061962,0.05,0.966933827324566,['svm'],0,1,True
703,Devnagari-Script,Devnagari-Script,167121,40923,train,0.9154353510216617,0.014127904549241066,0.05,0.9354353510216618,['svm'],0,1,True
704,mnist_784,mnist_784,3573,554,train,0.9566883051675554,0.013023715000599623,0.05,0.9766883051675554,['svm'],0,1,True
705,mfeat-morphological,mfeat-morphological,18,18,train,0.37619566871878,0.017715012654662132,0.05,0.39619566871878004,['svm'],0,1,True
706,breast-w,breast-w,15,15,train,0.9523389355742297,0.00930740311741829,0.05,0.9723389355742297,['svm'],0,1,True
707,ozone-level-8hr,ozone-level-8hr,9978,1487,train,0.6017650962176508,0.006388140143826604,0.05,0.6217650962176509,['random_forest'],0,1,True
708,segment,segment,146822,40984,train,0.6197207175570898,0.013138037989847362,0.05,0.6797207175570898,"['pca', 'feature_selection', 'knn']",0,3,False
709,jm1,jm1,3904,1053,train,0.5434845366372062,0.006928746355697513,0.05,0.5634845366372062,['knn'],0,1,True
710,connect-4,connect-4,146195,40668,train,0.5661198350730884,0.014732250245288014,0.05,0.5861198350730884,['knn'],0,1,True
711,pc1,pc1,3918,1068,train,0.6837644699662747,0.016386575531214476,0.05,0.7037644699662747,['random_forest'],0,1,True
712,splice,splice,45,46,train,0.9339648601916312,0.011664618737995625,0.05,0.9539648601916312,['random_forest'],0,1,True
713,Internet-Advertisements,Internet-Advertisements,167125,40978,train,0.9329336734693876,0.010724277701228857,0.05,0.9529336734693876,['random_forest'],0,1,True
714,PhishingWebsites,PhishingWebsites,14952,4534,train,0.937478248751719,0.009273199131712317,0.05,0.957478248751719,['svm'],0,1,True
715,wdbc,wdbc,9946,1510,train,0.9214187643020595,0.0067839284893125296,0.05,0.9414187643020595,['random_forest'],0,1,False
716,mfeat-karhunen,mfeat-karhunen,16,16,train,0.9377886533129698,0.012734371237456799,0.05,0.9577886533129698,['random_forest'],0,1,True
717,churn,churn,167141,40701,train,0.864628078216103,0.005760058527812362,0.05,0.884628078216103,['random_forest'],0,1,True
718,texture,texture,125922,40499,train,0.9719431646206551,0.006180176045745611,0.05,0.9919431646206551,['svm'],0,1,True
719,satimage,satimage,2074,182,train,0.857435906341469,0.011548340786248446,0.05,0.8774359063414691,['svm'],0,1,True
720,credit-g,credit-g,31,31,train,0.6630628803245436,0.012276662979274988,0.05,0.6830628803245437,['random_forest'],0,1,False
721,analcatdata_dmft,analcatdata_dmft,3560,469,train,0.11291243663309394,0.014978996245190501,0.05,0.17291243663309394,"['feature_selection', 'minmax_scaler', 'random_forest']",0,3,False
722,texture,texture,125922,40499,train,0.9719431646206551,0.013509900774806738,0.05,0.9919431646206551,['svm'],0,1,True
723,Fashion-MNIST,Fashion-MNIST,146825,40996,train,0.8646323077354003,0.016570928506553173,0.05,0.8846323077354004,['svm'],0,1,True
724,mfeat-pixel,mfeat-pixel,146824,40979,train,0.9600170983936368,0.015523913782089949,0.05,0.9800170983936368,['svm'],0,1,True
725,climate-model-simulation-crashes,climate-model-simulation-crashes,146819,40994,train,0.5417816091954023,0.01603446900844574,0.05,0.5617816091954023,['random_forest'],0,1,True
726,cnae-9,cnae-9,9981,1468,train,0.9026888468669629,0.013988256454467773,0.05,0.922688846866963,['random_forest'],0,1,True
727,GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,14969,4538,train,0.5664001420260103,0.010836703004315495,0.05,0.5864001420260103,['random_forest'],0,1,True
728,cylinder-bands,cylinder-bands,14954,6332,train,0.7318760081352127,0.01987818256020546,0.05,0.7518760081352127,['random_forest'],0,1,True
729,numerai28.6,numerai28.6,167120,23517,train,0.4881982844892714,0.01038631028495729,0.05,0.5081982844892714,['random_forest'],0,1,True
730,nomao,nomao,9977,1486,train,0.9399563281918575,0.01526708947494626,0.05,0.9599563281918575,['random_forest'],0,1,True
731,first-order-theorem-proving,first-order-theorem-proving,9985,1475,train,0.48185933937223024,0.009040243923664093,0.05,0.5018593393722303,['random_forest'],0,1,True
732,mfeat-fourier,mfeat-fourier,14,14,train,0.8070056981911784,0.01282836263999343,0.05,0.8270056981911784,['random_forest'],0,1,True
733,letter,letter,6,6,train,0.9025431061109469,0.021333745680749416,0.05,0.9225431061109469,['svm'],0,1,True
734,bank-marketing,bank-marketing,14965,1461,train,0.4530584702527644,0.010153653100132942,0.05,0.47305847025276443,['svm'],0,1,True
735,jungle_chess_2pcs_raw_endgame_complete,jungle_chess_2pcs_raw_endgame_complete,167119,41027,train,0.7287484216304789,0.0074125349055975676,0.05,0.7487484216304789,['svm'],0,1,True
736,analcatdata_authorship,analcatdata_authorship,3549,458,train,0.9700686168291802,0.010852835141122341,0.05,0.9900686168291802,['random_forest'],0,1,True
737,dresses-sales,dresses-sales,125920,23381,train,0.5514021695460023,0.01606549850354592,0.05,0.5914021695460023,"['feature_selection', 'knn']",0,2,False
738,ozone-level-8hr,ozone-level-8hr,9978,1487,train,0.6017650962176508,0.013161017093807459,0.05,0.6217650962176509,['random_forest'],0,1,True
739,wdbc,wdbc,9946,1510,train,0.9214187643020595,0.00840742141008377,0.05,0.9414187643020595,['random_forest'],0,1,True
740,cmc,cmc,23,23,train,0.47920441213862724,0.010266938246786594,0.05,0.49920441213862726,['random_forest'],0,1,True
741,tic-tac-toe,tic-tac-toe,49,50,train,0.9326211888572056,0.017449744045734406,0.05,0.9526211888572056,['random_forest'],0,1,True
742,dna,dna,167140,40670,train,0.9269010386258641,0.015598068945109844,0.05,0.9469010386258642,['random_forest'],0,1,True
743,ilpd,ilpd,9971,1480,train,0.6630645161290323,0.01640324341133237,0.05,0.6830645161290323,['random_forest'],0,1,True
744,car,car,146821,40975,train,0.913771772421513,0.009688249323517084,0.05,0.933771772421513,['random_forest'],0,1,True
745,vowel,vowel,3022,307,train,0.6332311760949942,0.012757523078471422,0.05,0.7132311760949943,"['feature_selection', 'minmax_scaler', 'pca', 'knn']",0,4,False
746,pc4,pc4,3902,1049,train,0.6418423605244219,0.017166200404365856,0.05,0.6818423605244219,"['minmax_scaler', 'random_forest']",0,2,False
747,semeion,semeion,9964,1501,train,0.8785202099203756,0.015031525492668152,0.05,0.9585202099203757,"['feature_selection', 'minmax_scaler', 'pca', 'svm']",0,4,False
748,Devnagari-Script,Devnagari-Script,167121,40923,train,0.9050867049381075,0.00806909225260218,0.05,0.9450867049381075,"['pca', 'svm']",0,2,False
749,MiceProtein,MiceProtein,146800,40966,train,0.886459424231296,0.015317265503108501,0.05,0.966459424231296,"['feature_selection', 'minmax_scaler', 'pca', 'knn']",0,4,False
750,eucalyptus,eucalyptus,2079,188,train,0.5836357305686019,0.007182034198194742,0.05,0.6036357305686019,['random_forest'],0,1,True
751,kr-vs-kp,kr-vs-kp,3,3,train,0.8707511365575882,0.011492316766331593,0.05,0.9107511365575882,"['standard_scaler', 'knn']",0,2,False
752,segment,segment,146822,40984,train,0.8612041712041711,0.011644486570730805,0.05,0.9212041712041712,"['feature_selection', 'minmax_scaler', 'random_forest']",0,3,False
753,banknote-authentication,banknote-authentication,10093,1462,train,0.9767240922342963,0.013958863914012909,0.05,0.9967240922342964,['svm'],0,1,True
754,mfeat-factors,mfeat-factors,12,12,train,0.931167646065057,0.012557084672152996,0.05,0.951167646065057,['knn'],0,1,True
755,connect-4,connect-4,146195,40668,train,0.5661198350730884,0.012626583222299814,0.05,0.5861198350730884,['knn'],0,1,True
756,pc1,pc1,3918,1068,train,0.5781897730380092,0.00962355537340045,0.05,0.6581897730380093,"['standard_scaler', 'pca', 'feature_selection', 'knn']",0,4,False
757,balance-scale,balance-scale,11,11,train,0.5489683636873636,0.009899427803854147,0.05,0.5889683636873636,"['standard_scaler', 'random_forest']",0,2,False
758,churn,churn,167141,40701,train,0.864628078216103,0.019237352535128593,0.05,0.884628078216103,['random_forest'],0,1,True
759,wilt,wilt,146820,40983,train,0.8517817896389326,0.013633729657158256,0.05,0.8717817896389326,['random_forest'],0,1,True
760,electricity,electricity,219,151,train,0.7353124027185338,0.009896443411707877,0.05,0.8153124027185339,"['standard_scaler', 'feature_selection', 'pca', 'knn']",0,4,False
761,CIFAR_10,CIFAR_10,167124,40927,train,0.5145921166096168,0.01148261595517397,0.05,0.5345921166096168,['svm'],0,1,True
762,mfeat-morphological,mfeat-morphological,18,18,train,0.35619566871878,0.009440890202919642,0.05,0.39619566871878004,"['feature_selection', 'svm']",0,2,False
763,kc2,kc2,3913,1063,train,0.6461702127659574,0.01522261214752992,0.05,0.6861702127659575,"['standard_scaler', 'random_forest']",0,2,True
764,splice,splice,45,46,train,0.9339648601916312,0.011840580496937037,0.05,0.9539648601916312,['random_forest'],0,1,True
765,mfeat-karhunen,mfeat-karhunen,16,16,train,0.9555687356619157,0.01749091548845172,0.05,0.9755687356619157,['knn'],0,1,False
766,jm1,jm1,3904,1053,train,0.5726302789962594,0.009568103744337956,0.05,0.6126302789962594,"['minmax_scaler', 'knn']",0,2,False
767,mfeat-zernike,mfeat-zernike,22,22,train,0.7323170785857307,0.010497974464669824,0.05,0.7923170785857307,"['feature_selection', 'minmax_scaler', 'random_forest']",0,3,False
768,credit-approval,credit-approval,29,29,train,0.553687292601991,0.007311144843697548,0.05,0.573687292601991,['svm'],0,1,True
769,har,har,14970,1478,train,0.9508235095650442,0.003911335836164653,0.05,0.9708235095650443,['svm'],0,1,True
770,isolet,isolet,3481,300,train,0.946933827324566,0.012454824522137642,0.05,0.966933827324566,['svm'],0,1,True
771,blood-transfusion-service-center,blood-transfusion-service-center,10101,1464,train,0.4344785741372772,0.011011833945910135,0.05,0.47447857413727723,"['minmax_scaler', 'svm']",0,2,True
